Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774675478,10,,Aggregated,0.100000,0.000000,22000,29000,29000,35000,35000,35000,35000,35000,35000,35000,35000,5,0,22000.0,22617.818646802334,9573.987349009258,35333.94736899936,1502.0
1774675479,10,,Aggregated,0.100000,0.000000,22000,29000,29000,35000,35000,35000,35000,35000,35000,35000,35000,5,0,22000.0,22617.818646802334,9573.987349009258,35333.94736899936,1502.0
1774675480,10,,Aggregated,0.100000,0.000000,29000,29000,35000,35000,42000,42000,42000,42000,42000,42000,42000,6,0,22000.0,25905.21159066945,9573.987349009258,42342.176310005016,1499.5
1774675481,10,,Aggregated,0.100000,0.000000,29000,29000,35000,35000,42000,42000,42000,42000,42000,42000,42000,6,0,22000.0,25905.21159066945,9573.987349009258,42342.176310005016,1499.5
1774675482,10,,Aggregated,0.100000,0.000000,29000,29000,35000,35000,42000,42000,42000,42000,42000,42000,42000,6,0,22000.0,25905.21159066945,9573.987349009258,42342.176310005016,1499.5
1774675483,10,,Aggregated,0.100000,0.000000,29000,29000,35000,35000,42000,42000,42000,42000,42000,42000,42000,6,0,22000.0,25905.21159066945,9573.987349009258,42342.176310005016,1499.5
1774675484,10,,Aggregated,0.100000,0.000000,29000,29000,35000,35000,42000,42000,42000,42000,42000,42000,42000,6,0,22000.0,25905.21159066945,9573.987349009258,42342.176310005016,1499.5
1774675485,10,,Aggregated,0.100000,0.000000,29000,29000,35000,35000,42000,42000,42000,42000,42000,42000,42000,6,0,22000.0,25905.21159066945,9573.987349009258,42342.176310005016,1499.5
1774675486,10,,Aggregated,0.100000,0.000000,29000,29000,35000,35000,42000,42000,42000,42000,42000,42000,42000,6,0,22000.0,25905.21159066945,9573.987349009258,42342.176310005016,1499.5
1774675487,10,,Aggregated,0.100000,0.000000,29000,35000,42000,42000,48000,48000,48000,48000,48000,48000,48000,7,0,29000.0,29085.065999145238,9573.987349009258,48164.19244999997,1498.0
1774675488,10,,Aggregated,0.100000,0.000000,29000,35000,42000,42000,48000,48000,48000,48000,48000,48000,48000,7,0,29000.0,29085.065999145238,9573.987349009258,48164.19244999997,1498.0
1774675489,10,,Aggregated,0.100000,0.000000,29000,35000,42000,42000,48000,48000,48000,48000,48000,48000,48000,7,0,29000.0,29085.065999145238,9573.987349009258,48164.19244999997,1498.0
1774675490,10,,Aggregated,0.100000,0.000000,29000,35000,42000,42000,48000,48000,48000,48000,48000,48000,48000,7,0,29000.0,29085.065999145238,9573.987349009258,48164.19244999997,1498.0
1774675491,10,,Aggregated,0.100000,0.000000,29000,35000,42000,42000,48000,48000,48000,48000,48000,48000,48000,7,0,29000.0,29085.065999145238,9573.987349009258,48164.19244999997,1498.0
1774675492,10,,Aggregated,0.100000,0.000000,29000,35000,42000,42000,48000,48000,48000,48000,48000,48000,48000,7,0,29000.0,29085.065999145238,9573.987349009258,48164.19244999997,1498.0
1774675493,10,,Aggregated,0.100000,0.000000,29000,35000,42000,42000,48000,48000,48000,48000,48000,48000,48000,7,0,29000.0,29085.065999145238,9573.987349009258,48164.19244999997,1498.0
1774675494,10,,Aggregated,0.100000,0.000000,35000,42000,48000,48000,55000,55000,55000,55000,55000,55000,55000,8,0,29000.0,32369.005976503104,9573.987349009258,55356.58581800817,1502.625
1774675495,10,,Aggregated,0.100000,0.000000,35000,42000,48000,48000,55000,55000,55000,55000,55000,55000,55000,8,0,29000.0,32369.005976503104,9573.987349009258,55356.58581800817,1502.625
1774675496,10,,Aggregated,0.100000,0.000000,35000,42000,48000,48000,55000,55000,55000,55000,55000,55000,55000,8,0,29000.0,32369.005976503104,9573.987349009258,55356.58581800817,1502.625
1774675497,10,,Aggregated,0.100000,0.000000,35000,42000,48000,48000,55000,55000,55000,55000,55000,55000,55000,8,0,29000.0,32369.005976503104,9573.987349009258,55356.58581800817,1502.625
1774675498,10,,Aggregated,0.100000,0.000000,35000,42000,48000,48000,55000,55000,55000,55000,55000,55000,55000,8,0,29000.0,32369.005976503104,9573.987349009258,55356.58581800817,1502.625
1774675499,10,,Aggregated,0.100000,0.000000,35000,42000,48000,48000,55000,55000,55000,55000,55000,55000,55000,8,0,29000.0,32369.005976503104,9573.987349009258,55356.58581800817,1502.625
1774675500,10,,Aggregated,0.100000,0.000000,35000,42000,48000,48000,55000,55000,55000,55000,55000,55000,55000,8,0,29000.0,32369.005976503104,9573.987349009258,55356.58581800817,1502.625
1774675501,10,,Aggregated,0.100000,0.000000,35000,42000,48000,55000,61000,61000,61000,61000,61000,61000,61000,9,0,35000.0,35578.18023766837,9573.987349009258,61251.57432699052,1500.5555555555557
1774675502,10,,Aggregated,0.100000,0.000000,35000,42000,48000,55000,61000,61000,61000,61000,61000,61000,61000,9,0,35000.0,35578.18023766837,9573.987349009258,61251.57432699052,1500.5555555555557
1774675503,10,,Aggregated,0.100000,0.000000,35000,42000,48000,55000,61000,61000,61000,61000,61000,61000,61000,9,0,35000.0,35578.18023766837,9573.987349009258,61251.57432699052,1500.5555555555557
1774675504,10,,Aggregated,0.100000,0.000000,35000,42000,48000,55000,61000,61000,61000,61000,61000,61000,61000,9,0,35000.0,35578.18023766837,9573.987349009258,61251.57432699052,1500.5555555555557
1774675505,10,,Aggregated,0.100000,0.000000,35000,42000,48000,55000,61000,61000,61000,61000,61000,61000,61000,9,0,35000.0,35578.18023766837,9573.987349009258,61251.57432699052,1500.5555555555557
1774675506,10,,Aggregated,0.100000,0.000000,35000,42000,48000,55000,61000,61000,61000,61000,61000,61000,61000,9,0,35000.0,35578.18023766837,9573.987349009258,61251.57432699052,1500.5555555555557
1774675507,10,,Aggregated,0.100000,0.000000,35000,42000,48000,55000,61000,61000,61000,61000,61000,61000,61000,9,0,35000.0,35578.18023766837,9573.987349009258,61251.57432699052,1500.5555555555557
